wochentag,isferienzh,ferien_desc_zh,isferiensg,ferien_desc_sg,isferiengr,ferien_desc_gr,feiertag_desc,isfeiertag_zh,isfeiertag_sg,isfeiertag_gr,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,schalter,day_count,sin_weekday,cos_weekday
7,0,0,0,1,0,0,0,0,0,0,13.175,0,30023.25,4.125,1,1.025,0,8.5,3.5,20.2,8.1,0,0,0,0,0,0,16.9,2.5,0,30,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,0,0,0,0,13.65,0,30027.75,3.175,1,14.075,0,4.7,3.6,20.1,7.4,0,0,0,0,0,0,12.1,1.2,0,28,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,2,1,1,1,12.9,0,22526.75,3,1,19.625,0,6.3,3.3,21,6.1,0,0,0,1,0,0,12.9,2.9,0,0,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,12.75,0,30022.25,2.85,1,11.2,0,4,3.8,21.2,4.2,0,0,0,0,0,0,12.3,1.3,0,36,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,12.725,0,24577.25,3.55,1,1,0,8.7,3.6,17.9,5.6,0,0,0,0,0,0,14,1.6,0,39,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,0,0,0,0,11.175,0,30014.5,2.425,1,1,0,7,4,15.3,4.1,0.03,0,0,0,0,0,10.1,1.8,0,15,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,10.05,0,30028.75,3.55,1,4.275,0,8.3,2.4,14.4,2.6,0,0,0,0,0,0,16,4.6,0,13,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,8.225,0,30028.25,1.725,1,1,0,5.5,3.8,9.9,1.1,1.1,0,0,0,0,0,11.4,0.9,0,13,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,3,1,0,0,4.45,0,30028.75,3.2,2.625,1,0,6.1,4.2,4.3,1.4,12.13,0,0,0,0.24,0,15.7,0,0,22,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,0,0,0,0,3.2,0,20949.75,3,22.875,1,0,8.6,3.5,8.7,2.3,0.68,0,0,1,1.62,0,14.4,0,0,0,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,5.55,0,20875,2.575,1,1,0,6.2,3,6.9,1.8,3.18,0,0,0,0.33,0,16,0,0,25,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,4.125,0,15874.5,2.725,12.5,1,0,7.4,7.4,11.7,1.3,10.29,0,0,1,1.12,0,12.2,0,0,10,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,4,0,0,0,8.65,0,21145.75,6.025,3.325,1,0,14.5,4.7,19.1,2.9,0,0,0,0,0.71,0,34.2,0,0,15,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,11.95,0,30024.75,3.7,1,1.325,0,8.3,3.9,16.4,3.2,0,0,0,0,0,0,13.9,0,0,17,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,9.4,0,30025.25,2.725,1,1,0,7.1,6,11.9,5.4,0.13,0,0,0,0,0,14.9,0.8,0,25,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,0,0,0,0,9.525,0,16843.75,4.5,1.8,1,0,10.6,4.1,18.1,8.2,16.5,0,0,1,0.08,0,22.3,0,0,22,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,0,0,0,0,13.925,0,30026.5,3.5,1,29.25,0,7.8,2.1,21.1,10,1.79,0,0,0,0,0,16.1,3,0,0,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,14.875,0,30026,1.725,1,56.35,0,4.3,3.1,21,6.8,0,0,0,0,0,0,7.9,1.5,0,22,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,13.55,0,24549,3.225,1,41.625,0,6.3,3.3,17.8,8.8,0,0,0,0,0,0,12.2,0,0,16,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,0,0,0,0,14.35,0,30024.75,2.125,1,32.35,0,8.9,1.9,21.7,10.4,0.23,0,0,0,0,0,11.4,0,0,23,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,16.675,0,30027,1.75,1,58.2,0,3.2,3,23,7.7,0,0,0,0,0,0,7.6,1.5,0,18,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,15.6,0,30023.75,2.725,1,48.35,0,5.3,3,21.9,6.5,0,0,0,0,0,0,11.5,2.1,0,30,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,0,0,0,0,13.975,0,30024.75,2.75,1,35.95,0,4.6,4,21.2,7.5,0,0,0,0,0,0,10.8,3.1,0,41,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,0,0,0,0,14.325,0,30027.5,3.95,1,15.85,0,7.4,2.6,20.4,8.4,0.07,0,0,0,0,0,13.9,5.3,0,0,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,13.975,0,30026.75,1.825,1,35.025,0,3.5,2.8,17.8,9.5,6.3,0,0,0,0,0,8.7,0,0,36,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,12.75,0,19045,2.45,2.775,26.425,0,3.9,3.7,19.4,8.3,0,0,0,0,0.01,0,8.7,0.9,0,50,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,0,0,0,0,12.925,0,24550,2.475,1,47.025,0,8.1,4.1,14.7,4,0.65,0,0,0,0,0,11.1,1.6,0,18,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,9.2,0,24548.25,3.075,7.725,1,0,6.1,5.2,13.3,5.5,29.52,0,0,0,1.03,0,16.9,0,0,25,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,11.5,0,16193.5,3.225,31.225,2.8,0,9.4,4.1,19.2,10.3,15.28,0,0,0,5.04,0,18.3,0,0,47,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,0,0,0,0,14.675,0,17443.5,2.15,12.875,36.875,0,9.8,3.4,23.1,9.3,0,0,0,1,1.16,0,17,0,0,39,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,0,0,0,0,16.275,0,30022.75,2.475,1,20.725,0,5.9,2,19.6,7,0.04,0,0,0,0,0,11,2.3,0,27,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,1,1,0,1,0,0,0,0,0,0,14.475,0,30025.75,1.8,1,4.925,0,3.3,3.6,17.4,4.7,0.18,0,0,0,0,0,8.7,0,0,42,0.998666816288476,0.43388373911755823,-0.900968867902419
4,1,1,0,1,0,0,0,0,0,0,10.75,0,30024.75,3.125,1.525,1,0,5.3,3.8,16.8,4.3,7.19,0,0,0,0.13,0,13.7,2.8,0,55,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,1,1,0,1,0,0,5,0,0,1,10.15,0,30021.25,4.05,1,22.3,0,9,4,15.1,3.7,0,0,0,0,0,0,14.9,1.1,0,57,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,1,1,0,1,0,0,0,0,0,0,9.075,0,30026.75,3.6,1,1,0,7.7,6.9,11,5.7,0.05,0,0,0,0,0,18.1,2,0,43,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,1,1,0,1,0,0,0,0,0,0,8.75,0,30019,5.225,1,1,0,8.9,6.7,13.7,7.2,44.23,0,0,0,0,0,29.9,0,0,39,0.9927487224577402,-2.4492935982947064e-16,1
1,1,1,0,1,0,0,0,0,0,0,11.55,0,9219,4.475,52.95,1,0,8.9,4.9,23.7,10.1,19.01,0,0,1,7.87,0,26.8,0,0,46,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,1,1,1,2,1,1,0,0,0,0,16.25,0,26592.75,1.4,1,43.625,0,6.1,5.9,17.7,11,2.56,0,0,0,0,0,14,0,2,25,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,1,1,1,2,1,1,0,0,0,0,15.925,0,24821.75,3,3.125,7.35,0,8,2.8,24.9,8.9,0.02,0,0,0,0.58,0,18.8,0,2,79,0.998666816288476,0.43388373911755823,-0.900968867902419
4,1,1,1,2,1,1,0,0,0,0,18.075,0,30024.25,1.925,1,20.4,0,7.2,3.5,19.7,8.2,0,0,0,0,0,0,10.7,0,2,53,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,1,1,1,2,1,1,0,0,0,0,14.075,0,30024.5,3.95,1,19.8,0,8.5,3.5,16.9,10,13.38,0,0,0,0,0,15.1,1.3,0,58,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,1,1,1,2,1,1,0,0,0,0,12.45,0,30018.5,2.35,28.2,34.675,0,4.2,2.3,21.9,11,10.52,0,0,0,2.91,0,13.2,0,0,55,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,1,1,1,2,1,1,0,0,0,0,15.3,0,30022,2.125,3.8,54.4,0,4.1,2.1,23,9.7,0.17,0,0,0,1.49,0,9.6,0,0,92,0.9927487224577402,-2.4492935982947064e-16,1
1,1,1,1,2,1,1,0,0,0,0,15.65,0,26629.75,1.625,1,63.35,0,7,3.3,19.6,5.6,0,0,0,0,0,0,8.8,0.9,0,64,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,1,1,1,2,1,1,0,0,0,0,12.5,0,30025.5,2.3,1,37.1,0,7.3,4.1,16.3,7.2,0,0,0,0,0,0,12.5,0,0,30,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,1,1,1,2,1,1,0,0,0,0,11.925,0,30029,3.175,1,11.975,0,8.5,4.9,16.5,7,3.75,0,0,0,0,0,18.4,1,0,81,0.998666816288476,0.43388373911755823,-0.900968867902419
4,1,1,1,2,1,1,0,0,0,0,11.375,0,19749,3.475,32.275,25.275,0,11,3.4,18.4,8.5,6.39,0,0,0,2.68,0,23.6,1.5,0,81,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,1,1,1,2,1,1,6,1,1,1,14.475,0,30019.75,3.075,1,38.2,0,5.8,6.9,13.9,8.7,7.82,0,0,0,0,0,14.8,0,0,84,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,1,1,1,2,1,1,0,0,0,0,11.4,0,17769.25,4.3,1.9,3.75,0,10.9,5.5,20.1,9.6,2.98,0,0,0,0.15,0,27,0.3,0,57,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,1,1,1,2,1,1,0,0,0,0,15.65,0,24598,4,1,21.175,0,9.1,4.7,18.5,7.6,0,0,0,0,0,0,17.9,0.4,0,81,0.9927487224577402,-2.4492935982947064e-16,1
1,1,1,1,2,1,1,0,0,0,0,12.2,0,30024.75,4.625,2.075,1,0,8.7,6,12.6,8.7,7.32,0,0,0,0.11,0,21.8,0.9,0,85,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,1,1,1,2,1,1,0,0,0,0,11.025,0,17393.75,3.85,2.975,9.3,0,11.6,2.9,21.6,9.3,1.99,0,0,1,0.91,0,22,0,0,34,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,1,1,1,2,1,1,0,0,0,0,14.875,0,30023.25,2.4,1,60.05,0,6,2.8,24.3,10.2,5.21,0,0,0,0.08,0,11.6,0,0,77,0.998666816288476,0.43388373911755823,-0.900968867902419
4,1,1,1,2,1,1,0,0,0,0,18.875,0,30033.75,2.675,1,68.7,0,6.4,1.8,25.5,12.4,0.03,0,0,0,0,0,8.6,1.4,0,66,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,1,1,1,2,1,1,0,0,0,0,20.55,0,30031.75,1.675,1,58.6,0,6.4,3.5,26.7,12.3,0,0,0,0,0,0,9.2,0,0,93,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,1,1,1,2,1,1,0,0,0,0,20,0,30008.5,2.875,1,54.9,0,5.2,3.2,26.2,8.7,0,0,0,0,0,0,12.4,0,2,90,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,1,1,1,2,1,1,0,0,0,0,17.925,0,30032,2.875,1,31.275,0,6,3.2,19.9,10.4,0,0,0,0,0,0,11,0,0,76,0.9927487224577402,-2.4492935982947064e-16,1
1,1,1,1,2,1,1,0,0,0,0,16.85,0,30030.5,3.675,1,3.8,0,7.6,4.5,20.4,10.1,0.27,0,0,0,0,0,15.9,2.7,0,123,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,1,1,1,2,1,1,0,0,0,0,16.325,0,30027,3.725,1,22.375,0,8.1,2.8,22.5,9.4,1.06,0,0,0,0,0,20.6,0,2,41,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,1,1,1,2,1,1,0,0,0,0,16.75,0,30022,1.95,13.25,53.425,0,7.1,2.6,20.9,7.4,0,0,0,0,1.04,0,10.6,0.9,2,69,0.998666816288476,0.43388373911755823,-0.900968867902419
4,1,1,1,2,1,1,0,0,0,0,14.45,0,30013.5,3.075,1,35.25,0,6.3,3.9,19.2,7,0,0,0,0,0,0,12,0.8,0,61,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,1,1,1,2,1,1,0,0,0,0,14.25,0,30013.25,3.175,1,41.925,0,8.1,2.9,18.9,6.3,1.38,0,0,0,0,0,15.8,1,0,82,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,1,1,1,2,1,1,0,0,0,0,12.55,0,30025.5,3.9,1,24.225,0,9.5,4.7,18.8,6.1,0,0,0,0,0,0,14,0.9,0,49,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,1,1,1,2,1,1,0,0,0,0,12.425,0,30029,3.725,1,12.925,0,8.7,4.7,13.9,5.9,5.51,0,0,0,0,0,18.9,0,0,98,0.9927487224577402,-2.4492935982947064e-16,1
1,1,1,1,2,1,1,0,0,0,0,9.375,0,28345.5,4.425,4,18.5,0,7.8,4.4,17.1,3.8,6.85,0,0,0,0.36,0,17,0,0,115,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,1,2,1,1,0,0,0,0,11.075,0,26048,3.8,1,25.075,0,7.1,6.5,14.1,6.1,3.56,0,0,0,0.01,0,15.1,0,0,22,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,1,2,1,1,0,0,0,0,10.275,0,30023,3.85,1.65,5.25,0,8.7,3.2,15.7,5.9,5.93,0,0,0,0.25,0,26.3,0.8,0,77,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,1,2,1,1,0,0,0,0,10.175,0,30024.75,2.775,10.725,24.925,0,8.5,3.8,18.2,4.9,0.66,0,0,0,0.89,0,13.6,2.1,0,50,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,1,2,1,1,0,0,0,0,11.575,0,29697.75,3,2.35,15.3,0,6.9,6.2,16.4,6,0,0,0,0,0.31,0,13.2,0,0,52,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,1,2,1,1,0,0,0,0,11.35,0,30022,4.3,1,1,0,8.3,6.1,16.7,6.3,0,0,0,0,0,0,26.3,0,0,56,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,1,2,1,1,0,0,0,0,11.75,0,28098,4.375,1,6.4,0,10.8,3.9,16.1,7.1,2.44,0,0,0,0,0,20.5,1.4,0,48,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,1,2,1,1,0,0,0,0,11.45,0,30021.5,3.15,6.775,13.575,0,9.5,4,18.4,8.4,7.65,0,0,0,0.73,0,17.6,0.7,0,52,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,1,2,1,1,0,0,0,0,12.9,0,30024.25,2.875,15.15,48.625,0,6.6,3.1,22.7,7.5,0.52,0,0,0,2.03,0,20.5,0.6,0,18,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,1,1,0,0,0,0,15.525,0,30027.5,3.1,1,36.4,0,6.1,3.7,22.5,7.6,0,0,0,0,0,0,13.4,0,0,43,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,1,1,0,0,0,0,15.475,0,30032.5,3.55,1,36.825,0,7.7,3,20.7,7.9,0.82,0,0,0,0,0,15.2,0,0,38,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,1,1,0,0,0,0,14.625,0,30029,2.725,7.125,77.375,0,5.7,3.3,19.9,11.1,0.68,0,0,0,0.55,0,13.3,2.6,0,30,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,1,1,0,0,0,0,15.525,0,30027,3.075,1,84.425,0,8.6,4.6,22.3,8.9,0.01,0,0,0,0,0,14.1,0,0,22,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,1,1,0,0,0,0,16.725,0,30028.75,3.75,1,68.35,0,9.1,2.9,23.8,12.1,2.64,0,0,0,0,0,19.6,0,0,29,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,1,1,0,0,0,0,17.475,0,30029.5,2.125,9.825,90.725,0,4.5,3.3,28.9,10.8,0,0,0,0,2.36,0,9.9,0,0,32,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,1,1,0,0,0,0,20,0,30022.25,3.375,1,61.1,0,4.9,3.2,27.6,6.7,0,0,0,0,0,0,10.2,6.9,0,13,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,1,1,7,0,0,1,18.3,0,30024.5,3.025,1,43.575,0,6.5,5.3,23.6,11.5,0,0,0,0,0,0,12.2,2.6,0,36,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,1,1,0,0,0,0,19.65,0,30024.25,3.65,1,66.75,0,8.8,5.2,27.3,11.6,0,0,0,0,0,0,22.1,1.5,0,30,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,1,1,0,0,0,0,21.825,0,30027.25,4.525,1,68.475,0,11.6,3.2,29.3,11.7,0,0,0,0,0,0,23,2,0,31,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,1,1,0,0,0,0,20.2,0,30030.25,3.15,1,72.175,0,7.3,3.1,28,11.3,0,0,0,0,0,0,12.2,5.3,0,19,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,1,1,0,0,0,0,19.35,0,30027.75,2.35,1,80.1,0,4.7,3,25.1,7.3,0,0,0,0,0,0,10.5,3.3,0,31,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,1,1,0,0,0,0,15.65,0,30026,2.7,1,43.4,0,6.5,3.1,19.6,6.7,0,0,0,0,0,0,12.5,2.6,0,29,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,1,1,0,0,0,0,13.075,0,30026.75,2.725,1,14.15,0,6.8,3,15,7.2,3.2,0,0,0,0,0,13.5,1.7,0,9,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,1,1,0,0,0,0,10.125,0,17097,3.525,4.525,39.575,0,6.3,2.7,15.3,7.4,2.67,0,0,1,1.04,0,13.5,0,0,15,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,8,1,1,1,11.975,0,22551.5,2.4,1,42.975,0,5.9,3.7,16.6,7.2,3.33,0,0,1,0,0,10.8,1.4,0,32,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,9,0,0,1,13.325,0,30018.75,2.125,4.85,58.125,0,8,2.7,19.9,9,0.21,0,0,0,0.19,0,16.9,0,0,32,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,15.025,0,29592,2.525,3.3,61.35,0,6.4,2.9,20.9,8.3,0.09,0,0,0,0.09,0,9.6,0.9,0,27,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,16.75,0,28372,3.025,1,50.575,0,8.7,2.9,21.8,4.5,0,0,0,0,0,0,13.1,2.2,0,18,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,0,0,0,0,12.875,0,17675.25,3.1,1,48,0,6.4,6.3,14.1,5.4,0,0,0,1,0,0,11.2,2.5,0,28,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,0,0,0,0,10.025,0,28796.75,4.8,1,1,0,9.7,5.8,17.6,6.8,5.07,0,0,0,0,0,25,0,0,19,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,15.275,0,30020.75,4.025,1,53.6,0,10.5,5.4,23.3,8,0.9,0,0,0,0,0,22,0.7,0,20,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,15.725,0,30029.75,2.1,1,26.125,0,8.7,4.2,18.8,3.9,0,0,0,0,0.02,0,19.1,1.1,0,18,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,0,0,0,0,11.15,0,24878.75,3.275,1,1,0,9.8,4.3,15.2,5.2,15.35,0,0,0,0,0,15.2,0,0,19,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,10.5,0,26218,3.325,42.725,3.725,0,8.9,4.2,19,3.4,12.83,0,0,0,4.31,0,16.2,0,0,0,0.9946708199115211,-0.7818314824680299,0.6234898018587334
7,0,0,0,1,0,0,0,0,0,0,12.025,0,30019.75,4.625,24.525,40,0,14.4,4.9,15.7,6.7,11.96,0,0,0,3.12,0,14.8,0,0,10,0.9927487224577402,-2.4492935982947064e-16,1
1,0,0,0,1,0,0,10,1,1,1,12.75,0,23318.5,3.075,5.475,21.05,0,8,3.9,18.5,4.5,3.21,0,0,0,0.28,0,17.7,0.8,0,7,0.9998518392091162,0.7818314824680297,0.6234898018587336
2,0,0,0,1,0,0,11,1,1,1,12.3,0,30023.25,1.9,7.075,24.5,0,7.1,5.5,14.7,4,0.06,0,0,0,0.63,0,9.9,0.7,0,14,0.9994074007397048,0.9749279121818236,-0.22252093395631434
3,0,0,0,1,0,0,0,0,0,0,8.825,0,28398.75,5.625,1,1,0,10.2,6.9,17.1,5.6,0,0,0,0,0,0,25.2,0.6,0,54,0.998666816288476,0.43388373911755823,-0.900968867902419
4,0,0,0,1,0,0,0,0,0,0,13.175,0,30022,3.075,1,1,0,13,4.1,15.7,6.1,0.7,0,0,0,0.03,0,22.1,0,0,21,0.9976303053065857,-0.433883739117558,-0.9009688679024191
5,0,0,0,1,0,0,0,0,0,0,10.275,0,22519,3.275,1,1,0,10.1,4.8,20.6,4.9,0.11,0,0,1,0.07,0,18.4,0,0,13,0.9962981749346078,-0.9749279121818235,-0.2225209339563146
6,0,0,0,1,0,0,0,0,0,0,15.35,0,30024.25,2.15,1,48,0,10.4,3.7,19.6,5.8,0,0,0,0,0,0,14.8,1.9,0,9,0.9946708199115211,-0.7818314824680299,0.6234898018587334
